22.91,11.62,-0.39,671,Sensor2
18.73,1.58,0.92,672,Sensor3
-6.25,3.91,0.02,673,Sensor3
-6.03,-0.22,-0.62,674,Sensor1
24.52,13.29,0.47,675,Sensor1
-1.34,17.52,0.66,676,Sensor1
-0.84,20.44,0.33,677,Sensor3
20.71,20.14,-0.80,678,Sensor2
-1.86,24.32,-0.93,679,Sensor1
15.20,1.56,0.36,680,Sensor2
20.76,24.89,-0.38,681,Sensor1
19.37,12.14,0.09,682,Sensor3
10.31,13.45,0.45,683,Sensor2
-2.01,0.46,0.01,684,Sensor2
11.73,10.97,0.62,685,Sensor3
-9.78,2.64,-0.66,686,Sensor2
-6.42,2.67,0.80,687,Sensor1
4.40,11.87,-0.32,688,Sensor1
22.48,4.82,-0.93,689,Sensor3
2.58,-0.57,-0.07,690,Sensor1
29.00,-0.14,0.99,691,Sensor2
-8.22,21.95,0.48,692,Sensor1
19.51,17.14,-0.01,693,Sensor2
21.42,-2.37,-0.90,694,Sensor2
14.62,6.69,0.03,695,Sensor1
26.95,-3.72,-0.80,696,Sensor3
-8.38,6.55,-0.94,697,Sensor2
15.21,6.96,-0.59,698,Sensor2
-0.91,17.19,0.33,699,Sensor2
-1.61,-2.84,-0.97,700,Sensor1
-9.69,7.44,-0.70,701,Sensor3
-0.09,21.82,-0.20,702,Sensor2
-4.17,22.85,-0.98,703,Sensor2
27.66,9.06,0.76,704,Sensor3
-3.01,20.34,0.43,705,Sensor2
12.99,17.33,-0.16,706,Sensor3
18.34,18.38,-0.47,707,Sensor3
14.98,6.96,-0.09,708,Sensor1
6.96,1.50,0.14,709,Sensor3
8.58,23.33,0.38,710,Sensor1
18.45,0.19,0.83,711,Sensor1
-1.11,14.67,-0.92,712,Sensor2
3.29,17.27,-0.40,713,Sensor3
27.63,1.91,0.54,714,Sensor2
11.85,1.69,-0.59,715,Sensor1
27.32,11.08,0.23,716,Sensor3
15.68,10.87,0.52,717,Sensor3
7.12,12.91,-0.45,718,Sensor3
23.54,15.76,-0.91,719,Sensor1
7.82,22.68,0.76,720,Sensor2
7.06,-3.94,0.36,721,Sensor1
1.47,2.24,-0.13,722,Sensor1
14.66,14.70,-0.77,723,Sensor1
-4.90,11.15,-0.71,724,Sensor3
3.17,8.67,0.79,725,Sensor1
-4.30,13.48,0.93,726,Sensor1
11.00,23.05,-0.75,727,Sensor2
0.71,7.44,0.81,728,Sensor2
10.12,18.65,-0.23,729,Sensor2
10.19,-0.27,-0.13,730,Sensor2
3.54,-2.84,0.39,731,Sensor1
8.80,3.29,-0.34,732,Sensor2
15.86,20.02,-0.89,733,Sensor3
-1.98,15.09,0.20,734,Sensor3
20.34,6.63,-0.18,735,Sensor1
16.52,22.95,-0.15,736,Sensor3
16.41,6.20,0.70,737,Sensor2
-5.47,14.02,-0.60,738,Sensor2
29.73,10.54,0.34,739,Sensor3
4.91,2.94,-0.39,740,Sensor2
6.79,19.47,0.03,741,Sensor1
-1.88,18.97,-0.91,742,Sensor2
9.33,7.35,-0.93,743,Sensor1
-7.50,23.04,-0.92,744,Sensor1
26.92,6.37,0.93,745,Sensor2
11.47,4.19,0.67,746,Sensor2
27.38,-4.97,0.17,747,Sensor1
-1.23,-1.97,0.98,748,Sensor1
16.98,4.16,0.17,749,Sensor1
26.55,23.41,-0.31,750,Sensor1
13.97,21.08,-0.11,751,Sensor1
9.35,3.24,0.54,752,Sensor3
16.96,-3.73,-0.66,753,Sensor1
6.01,-1.35,0.18,754,Sensor1
2.80,2.82,0.29,755,Sensor2
22.81,20.79,-0.02,756,Sensor1
2.02,1.19,-0.18,757,Sensor2
22.35,-4.06,0.29,758,Sensor1
9.12,15.22,-0.01,759,Sensor3
-6.36,20.05,0.58,760,Sensor1
6.16,18.19,-0.81,761,Sensor3
1.86,12.72,-0.96,762,Sensor2
18.00,-1.79,0.71,763,Sensor1
17.60,11.98,-0.54,764,Sensor3
5.20,5.10,-0.24,765,Sensor3
-3.16,13.44,-0.11,766,Sensor1
6.92,13.61,0.05,767,Sensor2
-3.09,0.43,-0.77,768,Sensor2
8.45,24.42,-0.53,769,Sensor3
17.18,-3.16,0.98,770,Sensor2
13.66,-2.38,-0.38,771,Sensor3
11.67,21.63,0.84,772,Sensor2
-6.27,5.58,-0.11,773,Sensor2
14.33,15.91,0.47,774,Sensor1
28.78,9.06,-0.84,775,Sensor2
27.22,21.11,-0.70,776,Sensor1
21.19,16.26,-0.27,777,Sensor2
25.41,17.29,0.58,778,Sensor1
0.11,24.43,0.94,779,Sensor3
8.78,13.62,0.90,780,Sensor3
9.82,23.66,-0.94,781,Sensor1
-3.47,-4.89,0.48,782,Sensor3
-4.48,-3.65,-0.11,783,Sensor1
5.78,4.34,0.29,784,Sensor3
6.87,10.82,-0.16,785,Sensor1
18.72,12.11,-0.56,786,Sensor1
9.39,22.25,-0.65,787,Sensor3
9.14,21.74,0.65,788,Sensor1
5.45,3.83,0.75,789,Sensor1
-6.08,20.39,0.53,790,Sensor2
26.88,19.98,-0.43,791,Sensor2
14.62,14.26,-0.82,792,Sensor3
-0.51,6.28,0.58,793,Sensor3
16.24,18.21,-0.96,794,Sensor2
1.03,23.86,-0.52,795,Sensor2
4.23,2.49,0.51,796,Sensor3
-4.64,7.23,0.26,797,Sensor3
9.16,13.30,0.57,798,Sensor3
7.18,6.88,0.28,799,Sensor3
25.45,6.33,-0.58,800,Sensor2
6.32,19.94,0.27,801,Sensor2
4.43,14.68,0.66,802,Sensor2
21.57,15.04,-0.65,803,Sensor1
9.30,20.57,-0.26,804,Sensor1
19.92,19.20,0.39,805,Sensor1
12.70,15.77,0.02,806,Sensor2
14.61,16.04,0.12,807,Sensor2
24.09,20.90,0.69,808,Sensor3
27.82,11.21,0.92,809,Sensor1
14.87,-0.02,0.09,810,Sensor2
18.08,-4.44,0.22,811,Sensor2
-0.60,12.06,0.16,812,Sensor1
4.00,-4.15,0.90,813,Sensor3
-7.88,-2.06,-0.30,814,Sensor3
2.62,-0.92,-0.68,815,Sensor3
0.18,6.63,-0.15,816,Sensor3
-9.17,-3.00,-0.18,817,Sensor2
14.44,4.54,-0.68,818,Sensor1
-2.69,4.00,0.03,819,Sensor3
7.89,-1.01,0.09,820,Sensor1
25.70,23.09,-0.51,821,Sensor2
-4.23,0.12,0.19,822,Sensor3
2.19,17.12,0.78,823,Sensor2
23.33,3.08,-0.87,824,Sensor2
29.43,9.54,-0.35,825,Sensor1
9.68,18.57,-0.56,826,Sensor3
6.74,7.58,0.45,827,Sensor1
26.53,12.01,0.76,828,Sensor2
-8.51,10.06,-0.94,829,Sensor2
-0.42,8.88,-0.79,830,Sensor2
16.77,5.31,-0.50,831,Sensor3
-7.11,14.18,-0.20,832,Sensor2
-4.42,16.26,-0.53,833,Sensor2
9.88,17.77,0.29,834,Sensor1
20.08,20.43,-0.96,835,Sensor1
14.40,1.61,0.97,836,Sensor2
5.07,22.66,-0.42,837,Sensor2
7.86,17.07,-0.38,838,Sensor2
29.27,2.62,0.73,839,Sensor1
6.12,9.84,-0.01,840,Sensor3
-7.84,23.51,0.11,841,Sensor2
25.93,22.62,0.71,842,Sensor3
-7.99,23.07,-0.60,843,Sensor3
1.35,16.59,-0.76,844,Sensor1
23.96,6.39,0.40,845,Sensor3
3.45,2.35,0.58,846,Sensor2
5.58,14.93,0.63,847,Sensor3
26.65,-2.22,0.14,848,Sensor1
21.29,22.18,0.02,849,Sensor1
5.27,-0.75,-0.12,850,Sensor1
7.16,-4.82,0.94,851,Sensor2
8.39,12.97,-0.17,852,Sensor3
9.69,19.58,0.45,853,Sensor2
8.76,19.76,0.44,854,Sensor2
22.90,8.67,-0.91,855,Sensor3
3.53,8.24,-0.82,856,Sensor1
17.61,20.23,0.52,857,Sensor2
1.14,7.49,0.68,858,Sensor3
-5.00,20.56,0.28,859,Sensor2
-7.16,-1.59,-0.22,860,Sensor1
22.29,-1.53,-0.98,861,Sensor3
-4.61,10.00,0.95,862,Sensor3
-7.61,6.76,0.44,863,Sensor3
29.30,12.53,0.66,864,Sensor1
23.69,9.36,-0.55,865,Sensor2
24.68,18.81,0.77,866,Sensor2
21.26,-4.82,-0.39,867,Sensor2
7.71,-3.25,0.73,868,Sensor2
15.00,21.18,0.83,869,Sensor3
24.12,22.20,-0.28,870,Sensor3
4.27,8.15,-0.29,871,Sensor3
-9.93,19.26,0.86,872,Sensor3
14.35,16.13,-0.56,873,Sensor2
10.54,18.37,0.43,874,Sensor1
28.44,19.80,0.17,875,Sensor2
3.12,21.67,0.22,876,Sensor1
7.32,3.50,-0.49,877,Sensor2
18.92,-4.40,-0.77,878,Sensor3
-6.89,1.29,0.85,879,Sensor3
-1.63,24.03,0.15,880,Sensor1
-1.51,-2.51,0.25,881,Sensor2
16.17,8.86,-0.72,882,Sensor1
-3.48,12.78,-0.96,883,Sensor3
24.92,9.68,-0.55,884,Sensor2
7.49,22.50,-0.11,885,Sensor2
-9.10,12.28,0.58,886,Sensor3
24.90,13.13,0.18,887,Sensor2
-2.24,7.43,-0.02,888,Sensor2
-6.25,-2.31,0.87,889,Sensor1
16.26,15.48,0.13,890,Sensor1
11.43,-2.24,-0.34,891,Sensor1
-8.01,-0.14,0.58,892,Sensor3
16.20,21.50,-0.64,893,Sensor2
-3.44,-1.22,-0.16,894,Sensor1
11.08,18.44,0.38,895,Sensor1
-6.08,9.11,-0.50,896,Sensor3
12.13,15.94,-0.86,897,Sensor2
1.92,18.53,-0.22,898,Sensor3
13.35,22.71,-0.50,899,Sensor1
-7.01,7.67,-0.22,900,Sensor2
-1.79,3.61,0.88,901,Sensor2
10.58,15.63,-0.20,902,Sensor1
7.83,21.45,0.39,903,Sensor2
-0.77,17.58,-0.40,904,Sensor2
19.90,10.09,-0.85,905,Sensor3
12.32,-0.42,-0.95,906,Sensor3
14.39,19.55,-0.45,907,Sensor3
11.79,-4.39,0.99,908,Sensor2
18.11,11.46,-0.84,909,Sensor2
-0.14,9.18,-0.28,910,Sensor3
24.50,12.42,-0.09,911,Sensor3
13.96,23.52,0.13,912,Sensor3
-9.43,6.96,-0.64,913,Sensor3
8.59,15.38,0.93,914,Sensor3
-8.03,23.58,-0.85,915,Sensor3
4.64,4.77,0.02,916,Sensor1
10.51,9.86,0.87,917,Sensor2
20.84,5.72,0.81,918,Sensor2
-9.27,14.06,-0.35,919,Sensor1
-6.71,5.60,-0.71,920,Sensor3
-4.90,-1.02,0.12,921,Sensor3
29.33,10.32,0.13,922,Sensor3
9.05,17.13,0.49,923,Sensor3
7.96,0.67,0.69,924,Sensor3
5.65,15.38,0.91,925,Sensor1
3.78,-0.26,0.71,926,Sensor2
17.81,6.81,-0.40,927,Sensor1
-6.17,20.26,0.93,928,Sensor3
-9.77,15.33,0.86,929,Sensor3
29.66,14.25,-0.79,930,Sensor1
-4.94,15.75,-0.29,931,Sensor3
22.96,21.35,-0.30,932,Sensor1
11.54,17.06,0.06,933,Sensor2
-9.41,10.06,0.29,934,Sensor2
-6.69,13.69,0.99,935,Sensor3
7.91,9.09,0.86,936,Sensor3
5.72,2.35,0.77,937,Sensor2
26.84,9.04,0.88,938,Sensor1
23.36,21.76,-0.59,939,Sensor2
2.42,23.58,-0.80,940,Sensor3
4.99,22.47,0.63,941,Sensor1
21.27,18.75,0.01,942,Sensor3
13.14,1.71,-0.27,943,Sensor2
11.82,12.53,0.26,944,Sensor2
23.62,19.58,-0.86,945,Sensor1
-6.52,17.02,-0.88,946,Sensor2
15.31,13.94,-0.87,947,Sensor1
18.37,11.33,-0.01,948,Sensor2
7.75,11.31,-0.17,949,Sensor2
12.21,2.01,-0.46,950,Sensor1
7.42,13.65,-0.49,951,Sensor1
6.25,12.86,-0.69,952,Sensor3
13.18,11.76,-0.83,953,Sensor2
13.78,-3.43,-0.53,954,Sensor1
18.43,21.43,-0.63,955,Sensor3
10.43,-1.66,0.17,956,Sensor2
12.23,22.97,-0.84,957,Sensor2
21.49,8.39,-0.37,958,Sensor3
17.40,9.73,-0.53,959,Sensor2
26.97,-2.31,-0.94,960,Sensor1
24.33,11.08,0.50,961,Sensor2
21.99,-3.35,0.54,962,Sensor2
-6.62,10.94,0.56,963,Sensor2
18.86,22.17,-0.83,964,Sensor1
-2.68,7.59,0.22,965,Sensor1
28.09,15.22,0.99,966,Sensor3
8.16,16.95,-0.15,967,Sensor3
4.06,-4.41,-0.37,968,Sensor2
24.48,-3.68,-0.59,969,Sensor1
4.88,4.29,-0.63,970,Sensor1
-6.88,1.58,0.30,971,Sensor2
26.58,19.54,0.42,972,Sensor2
23.44,-0.82,0.61,973,Sensor2
2.27,20.96,0.97,974,Sensor3
18.48,8.99,0.30,975,Sensor3
7.68,22.70,0.91,976,Sensor2
17.33,11.32,-0.31,977,Sensor3
0.98,21.91,0.83,978,Sensor2
-9.51,6.10,-0.30,979,Sensor2
-3.61,6.62,-0.76,980,Sensor2
-2.24,20.92,-0.34,981,Sensor1
-4.31,12.84,-0.32,982,Sensor1
-7.11,21.25,-0.11,983,Sensor3
26.22,3.61,-0.80,984,Sensor1
-4.58,1.98,0.46,985,Sensor3
7.05,1.70,0.92,986,Sensor2
28.40,16.61,-0.99,987,Sensor1
-4.64,21.65,-0.62,988,Sensor2
12.77,3.33,0.51,989,Sensor2
-6.69,22.03,-0.31,990,Sensor2
18.82,4.47,0.52,991,Sensor3
28.36,12.22,-0.93,992,Sensor3
-9.53,9.36,0.38,993,Sensor1
18.31,14.39,-0.62,994,Sensor2
-6.82,7.66,-0.67,995,Sensor2
3.17,3.56,0.87,996,Sensor1
12.83,-1.29,0.93,997,Sensor2
12.90,11.19,0.79,998,Sensor2
15.55,-3.56,0.09,999,Sensor2
-8.33,-2.43,0.47,1000,Sensor1
11.92,8.59,-0.14,1001,Sensor3
